,gross_return,turnover,transaction_cost,net_returns,n_longs,n_shorts
2020-04-06,0.0,0.0,0.0,0.0,0,0
2020-04-07,0.0,0.0,0.0,0.0,0,0
2020-04-08,-0.015178203390616929,0.25,0.000375,-0.01555320339061693,0,1
2020-04-09,-0.025369730374449107,0.0,0.0,-0.025369730374449107,0,1
2020-04-13,0.0,0.25,0.000375,-0.000375,0,0
2020-04-14,0.0,0.0,0.0,0.0,0,0
2020-04-15,0.0,0.0,0.0,0.0,0,0
2020-04-16,0.0,0.0,0.0,0.0,0,0
2020-04-17,0.0,0.0,0.0,0.0,0,0
2020-04-20,0.0,0.0,0.0,0.0,0,0
2020-04-21,0.0,0.0,0.0,0.0,0,0
2020-04-22,0.0,0.0,0.0,0.0,0,0
2020-04-23,0.0,0.0,0.0,0.0,0,0
2020-04-24,0.0,0.0,0.0,0.0,0,0
2020-04-27,0.0,0.0,0.0,0.0,0,0
2020-04-28,0.0,0.0,0.0,0.0,0,0
2020-04-29,0.02110427013643844,0.25,0.000375,0.020729270136438438,1,0
2020-04-30,0.004500233928079791,0.0,0.0,0.004500233928079791,1,0
2020-05-01,-0.033411930291514645,0.0,0.0,-0.033411930291514645,1,0
2020-05-04,0.0,0.25,0.000375,-0.000375,0,0
2020-05-05,0.0,0.0,0.0,0.0,0,0
2020-05-06,0.0,0.0,0.0,0.0,0,0
2020-05-07,0.0,0.0,0.0,0.0,0,0
2020-05-08,0.0,0.0,0.0,0.0,0,0
2020-05-11,0.030037342900721,0.25,0.000375,0.029662342900721,0,1
2020-05-12,-0.007304522398995206,0.75,0.0011250000000000001,-0.008429522398995207,1,1
2020-05-13,0.018133855795245873,0.0,0.0,0.018133855795245873,1,1
2020-05-14,0.01890433856029132,0.0,0.0,0.01890433856029132,1,1
2020-05-15,0.006654512244643872,0.0,0.0,0.006654512244643872,1,1
2020-05-18,-0.043920335833139215,0.25,0.000375,-0.044295335833139216,0,1
2020-05-19,0.0,0.25,0.000375,-0.000375,0,0
2020-05-20,0.0,0.0,0.0,0.0,0,0
2020-05-21,0.0,0.0,0.0,0.0,0,0
2020-05-22,0.0,0.0,0.0,0.0,0,0
2020-05-26,0.0,0.0,0.0,0.0,0,0
2020-05-27,0.0,0.0,0.0,0.0,0,0
2020-05-28,0.0,0.0,0.0,0.0,0,0
2020-05-29,0.0,0.0,0.0,0.0,0,0
2020-06-01,0.0,0.0,0.0,0.0,0,0
2020-06-02,0.0075797437913843295,0.25,0.000375,0.007204743791384329,1,0
2020-06-03,0.0,0.25,0.000375,-0.000375,0,0
2020-06-04,-0.06336654529660886,0.25,0.000375,-0.06374154529660886,0,1
2020-06-05,-0.040630875961146784,0.0,0.0,-0.040630875961146784,0,1
2020-06-08,-0.06336654529660886,0.0,0.0,-0.06336654529660886,0,1
2020-06-09,0.04342166879475902,0.0,0.0,0.04342166879475902,0,1
2020-06-10,0.05838771724531342,0.0,0.0,0.05838771724531342,0,1
2020-06-11,-0.00394262248924214,0.5,0.00075,-0.0046926224892421394,2,2
2020-06-12,0.03890702234301063,0.5,0.00075,0.03815702234301063,1,0
2020-06-15,-0.009181799825684631,0.0,0.0,-0.009181799825684631,1,0
2020-06-16,0.005791044327130939,0.0,0.0,0.005791044327130939,1,0
2020-06-17,0.0,0.25,0.000375,-0.000375,0,0
2020-06-18,0.0,0.0,0.0,0.0,0,0
2020-06-19,-0.015082700225843817,0.25,0.000375,-0.015457700225843817,1,0
2020-06-22,-0.03494306117531563,0.0,0.0,-0.03494306117531563,1,0
2020-06-23,-0.025488220106411316,0.25,0.000375,-0.025863220106411317,1,1
2020-06-24,-0.03551788802106654,0.25,0.000375,-0.03589288802106654,1,0
2020-06-25,0.0,0.25,0.000375,-0.000375,0,0
2020-06-26,0.0,0.0,0.0,0.0,0,0
2020-06-29,0.0,0.0,0.0,0.0,0,0
2020-06-30,0.0,0.0,0.0,0.0,0,0
2020-07-01,0.0,0.0,0.0,0.0,0,0
2020-07-02,0.0,0.0,0.0,0.0,0,0
2020-07-06,0.0,0.0,0.0,0.0,0,0
2020-07-07,0.0,0.0,0.0,0.0,0,0
2020-07-08,0.0,0.0,0.0,0.0,0,0
2020-07-09,0.0,0.0,0.0,0.0,0,0
2020-07-10,0.0,0.0,0.0,0.0,0,0
2020-07-13,0.0,0.0,0.0,0.0,0,0
2020-07-14,0.0,0.0,0.0,0.0,0,0
2020-07-15,0.045544154511814865,0.25,0.000375,0.045169154511814864,1,0
2020-07-16,0.0,0.25,0.000375,-0.000375,0,0
2020-07-17,0.0,0.0,0.0,0.0,0,0
2020-07-20,0.0,0.0,0.0,0.0,0,0
2020-07-21,0.0,0.0,0.0,0.0,0,0
2020-07-22,0.0,0.0,0.0,0.0,0,0
2020-07-23,0.01982216132382819,0.5,0.00075,0.01907216132382819,1,1
2020-07-24,-0.012648451950087462,0.5,0.00075,-0.013398451950087462,2,0
2020-07-27,-0.004984288441823479,0.0,0.0,-0.004984288441823479,2,0
2020-07-28,0.0038949017562431945,0.25,0.000375,0.0035199017562431946,1,0
2020-07-29,-0.017770903363835168,0.0,0.0,-0.017770903363835168,1,0
2020-07-30,0.012407584794780333,0.0,0.0,0.012407584794780333,1,0
2020-07-31,-0.006816091123301775,0.5,0.00075,-0.007566091123301775,0,1
2020-08-03,0.011247442381841123,0.0,0.0,0.011247442381841123,0,1
2020-08-04,0.0,0.25,0.000375,-0.000375,0,0
2020-08-05,0.0,0.0,0.0,0.0,0,0
2020-08-06,-0.011657830619201358,0.25,0.000375,-0.012032830619201358,0,2
2020-08-07,-0.0039215256158721705,0.25,0.000375,-0.004296525615872171,0,1
2020-08-10,0.0,0.25,0.000375,-0.000375,0,0
2020-08-11,0.0,0.0,0.0,0.0,0,0
2020-08-12,0.0,0.0,0.0,0.0,0,0
2020-08-13,0.0,0.0,0.0,0.0,0,0
2020-08-14,0.0,0.0,0.0,0.0,0,0
2020-08-17,0.0,0.0,0.0,0.0,0,0
2020-08-18,0.0,0.0,0.0,0.0,0,0
2020-08-19,0.0,0.0,0.0,0.0,0,0
2020-08-20,0.0,0.0,0.0,0.0,0,0
2020-08-21,0.0,0.0,0.0,0.0,0,0
2020-08-24,0.0,0.0,0.0,0.0,0,0
2020-08-25,0.0,0.0,0.0,0.0,0,0
2020-08-26,0.0,0.0,0.0,0.0,0,0
2020-08-27,0.0,0.0,0.0,0.0,0,0
2020-08-28,0.0,0.0,0.0,0.0,0,0
2020-08-31,0.003183635821521421,0.5,0.00075,0.002433635821521421,1,1
2020-09-01,-0.002560834753793682,0.25,0.000375,-0.002935834753793682,0,1
2020-09-02,-0.016580263819463908,0.0,0.0,-0.016580263819463908,0,1
2020-09-03,0.0009893872935328662,0.0,0.0,0.0009893872935328662,0,1
2020-09-04,0.0,0.25,0.000375,-0.000375,0,0
2020-09-08,0.0,0.0,0.0,0.0,0,0
2020-09-09,0.0,0.0,0.0,0.0,0,0
2020-09-10,-0.0035823655941245145,0.25,0.000375,-0.003957365594124514,1,0
2020-09-11,0.00012839026292534852,0.0,0.0,0.00012839026292534852,1,0
2020-09-14,0.014049909090116585,0.0,0.0,0.014049909090116585,1,0
2020-09-15,0.006817964355605142,0.0,0.0,0.006817964355605142,1,0
2020-09-16,0.01801666874911632,0.0,0.0,0.01801666874911632,1,0
2020-09-17,0.020608977982196172,0.5,0.00075,0.01985897798219617,0,1
2020-09-18,0.006567930911026493,0.75,0.0011250000000000001,0.005442930911026493,2,1
2020-09-21,-0.03423752412502036,0.25,0.000375,-0.03461252412502036,2,0
2020-09-22,4.841093669624968e-05,0.75,0.0011250000000000001,-0.0010765890633037505,1,2
2020-09-23,0.007532760314722475,0.5,0.00075,0.006782760314722475,0,1
2020-09-24,0.0,0.25,0.000375,-0.000375,0,0
2020-09-25,0.0,0.0,0.0,0.0,0,0
2020-09-28,0.0,0.0,0.0,0.0,0,0
2020-09-29,0.0,0.0,0.0,0.0,0,0
2020-09-30,0.0,0.0,0.0,0.0,0,0
2020-10-01,0.0,0.0,0.0,0.0,0,0
2020-10-02,0.0,0.0,0.0,0.0,0,0
2020-10-05,0.0,0.0,0.0,0.0,0,0
2020-10-06,0.0,0.0,0.0,0.0,0,0
2020-10-07,0.0,0.0,0.0,0.0,0,0
2020-10-08,0.0,0.0,0.0,0.0,0,0
2020-10-09,-0.0007759644448070986,0.25,0.000375,-0.0011509644448070987,0,1
2020-10-12,0.0,0.25,0.000375,-0.000375,0,0
2020-10-13,0.0,0.0,0.0,0.0,0,0
2020-10-14,-0.004938692531215257,0.25,0.000375,-0.005313692531215258,0,1
2020-10-15,0.0,0.25,0.000375,-0.000375,0,0
2020-10-16,-0.0013156001273618915,0.25,0.000375,-0.0016906001273618914,1,0
2020-10-19,0.019238666013929855,0.0,0.0,0.019238666013929855,1,0
2020-10-20,-0.007825779688650307,0.5,0.00075,-0.008575779688650307,0,1
2020-10-21,0.0,0.25,0.000375,-0.000375,0,0
2020-10-22,0.0,0.0,0.0,0.0,0,0
2020-10-23,0.004785500559902838,0.5,0.00075,0.0040355005599028385,1,2
2020-10-26,-0.001148423567141836,0.5,0.00075,-0.001898423567141836,2,2
2020-10-27,0.002237024556798261,0.5,0.00075,0.001487024556798261,1,1
2020-10-28,0.023517885487011492,0.25,0.000375,0.023142885487011492,0,1
2020-10-29,-0.014660280167327367,0.0,0.0,-0.014660280167327367,0,1
2020-10-30,0.0,0.25,0.000375,-0.000375,0,0
2020-11-02,-0.008152728975774067,0.5,0.00075,-0.008902728975774068,1,1
2020-11-03,0.009727208852064195,0.25,0.000375,0.009352208852064194,2,1
2020-11-04,-0.005570669903975641,0.25,0.000375,-0.0059456699039756415,1,1
2020-11-05,0.0,0.5,0.00075,-0.00075,0,0
2020-11-06,0.0,0.0,0.0,0.0,0,0
2020-11-09,0.0,0.0,0.0,0.0,0,0
2020-11-10,0.0,0.0,0.0,0.0,0,0
2020-11-11,0.0,0.0,0.0,0.0,0,0
2020-11-12,0.0,0.0,0.0,0.0,0,0
2020-11-13,0.0,0.0,0.0,0.0,0,0
2020-11-16,0.0,0.0,0.0,0.0,0,0
2020-11-17,0.0,0.0,0.0,0.0,0,0
2020-11-18,0.0,0.0,0.0,0.0,0,0
2020-11-19,0.0,0.0,0.0,0.0,0,0
2020-11-20,0.0,0.0,0.0,0.0,0,0
2020-11-23,0.0,0.0,0.0,0.0,0,0
2020-11-24,0.00252830072179009,0.5,0.00075,0.0017783007217900902,1,1
2020-11-25,0.003473387028162794,0.0,0.0,0.003473387028162794,1,1
2020-11-27,-0.0050756459432592695,0.0,0.0,-0.0050756459432592695,1,1
2020-11-30,0.0,0.5,0.00075,-0.00075,0,0
2020-12-01,0.004885356087274955,0.5,0.00075,0.004135356087274955,2,1
2020-12-02,-0.03012753715208944,0.25,0.000375,-0.03050253715208944,1,1
2020-12-03,0.02583179291863811,0.5,0.00075,0.02508179291863811,1,1
2020-12-04,-0.0056498288491790135,0.5,0.00075,-0.006399828849179013,2,0
2020-12-07,0.0031419122471791653,0.25,0.000375,0.0027669122471791654,1,0
2020-12-08,0.006017494772108448,0.75,0.0011250000000000001,0.004892494772108448,1,1
2020-12-09,0.010318394220224406,0.0,0.0,0.010318394220224406,1,1
2020-12-10,0.01123633654199876,0.75,0.0011250000000000001,0.01011133654199876,1,0
2020-12-11,-0.009926957912245363,0.0,0.0,-0.009926957912245363,1,0
2020-12-14,0.0,0.25,0.000375,-0.000375,0,0
2020-12-15,0.0,0.0,0.0,0.0,0,0
2020-12-16,0.0,0.0,0.0,0.0,0,0
2020-12-17,0.0,0.0,0.0,0.0,0,0
2020-12-18,0.0,0.0,0.0,0.0,0,0
2020-12-21,0.0,0.0,0.0,0.0,0,0
2020-12-22,0.0,0.0,0.0,0.0,0,0
2020-12-23,0.0,0.0,0.0,0.0,0,0
2020-12-24,0.0,0.0,0.0,0.0,0,0
2020-12-28,0.0,0.0,0.0,0.0,0,0
2020-12-29,0.0,0.0,0.0,0.0,0,0
2020-12-30,0.0,0.0,0.0,0.0,0,0
2020-12-31,0.0,0.0,0.0,0.0,0,0
2021-01-04,0.0,0.0,0.0,0.0,0,0
2021-01-05,-0.020819194700315454,0.25,0.000375,-0.021194194700315454,0,1
2021-01-06,-0.0016103002844063616,0.0,0.0,-0.0016103002844063616,0,1
2021-01-07,-0.0009178297264940558,0.0,0.0,-0.0009178297264940558,0,1
2021-01-08,0.00379702684203381,0.0,0.0,0.00379702684203381,0,1
2021-01-11,0.006861372250289273,0.0,0.0,0.006861372250289273,0,1
2021-01-12,0.0,0.25,0.000375,-0.000375,0,0
2021-01-13,0.0,0.0,0.0,0.0,0,0
2021-01-14,0.0,0.0,0.0,0.0,0,0
2021-01-15,-0.0020659437816319577,0.5,0.00075,-0.0028159437816319575,1,1
2021-01-19,0.004110093142416174,0.25,0.000375,0.003735093142416174,1,0
2021-01-20,0.0,0.25,0.000375,-0.000375,0,0
2021-01-21,0.0,0.0,0.0,0.0,0,0
2021-01-22,-0.004995083800678987,0.5,0.00075,-0.0057450838006789864,1,1
2021-01-25,0.0,0.5,0.00075,-0.00075,0,0
2021-01-26,0.0,0.0,0.0,0.0,0,0
2021-01-27,-0.023850486657460132,0.5,0.00075,-0.024600486657460133,1,1
2021-01-28,0.019312685324448266,0.0,0.0,0.019312685324448266,1,1
2021-01-29,0.011780007149607074,0.75,0.0011250000000000001,0.010655007149607074,2,1
2021-02-01,0.009703330738804788,0.25,0.000375,0.009328330738804787,0,1
2021-02-02,0.007478452237641923,0.0,0.0,0.007478452237641923,0,1
2021-02-03,-0.029549405159293406,0.0,0.0,-0.029549405159293406,0,1
2021-02-04,0.0057143697107932614,0.0,0.0,0.0057143697107932614,0,1
2021-02-05,0.0,0.25,0.000375,-0.000375,0,0
2021-02-08,0.0,0.0,0.0,0.0,0,0
2021-02-09,0.0,0.0,0.0,0.0,0,0
2021-02-10,0.0,0.0,0.0,0.0,0,0
2021-02-11,0.0,0.0,0.0,0.0,0,0
2021-02-12,0.0,0.0,0.0,0.0,0,0
2021-02-16,0.0,0.0,0.0,0.0,0,0
2021-02-17,0.0,0.0,0.0,0.0,0,0
2021-02-18,0.0,0.0,0.0,0.0,0,0
2021-02-19,0.0,0.0,0.0,0.0,0,0
2021-02-22,0.0,0.0,0.0,0.0,0,0
2021-02-23,0.0,0.0,0.0,0.0,0,0
2021-02-24,0.0,0.0,0.0,0.0,0,0
2021-02-25,0.01906715701672421,0.25,0.000375,0.01869215701672421,0,2
2021-02-26,-0.008615965959749436,0.25,0.000375,-0.008990965959749436,0,1
2021-03-01,-0.005944036963527732,0.0,0.0,-0.005944036963527732,0,1
2021-03-02,0.0,0.25,0.000375,-0.000375,0,0
2021-03-03,0.0,0.0,0.0,0.0,0,0
2021-03-04,0.00790741678724238,0.25,0.000375,0.007532416787242379,0,1
2021-03-05,0.0,0.25,0.000375,-0.000375,0,0
2021-03-08,0.0,0.0,0.0,0.0,0,0
2021-03-09,-0.0029971059446164848,0.5,0.00075,-0.0037471059446164846,1,1
2021-03-10,0.0,0.5,0.00075,-0.00075,0,0
2021-03-11,0.0,0.0,0.0,0.0,0,0
2021-03-12,0.0,0.0,0.0,0.0,0,0
2021-03-15,0.0,0.0,0.0,0.0,0,0
2021-03-16,0.0,0.0,0.0,0.0,0,0
2021-03-17,0.0,0.0,0.0,0.0,0,0
2021-03-18,0.0,0.0,0.0,0.0,0,0
2021-03-19,0.0,0.0,0.0,0.0,0,0
2021-03-22,0.0,0.0,0.0,0.0,0,0
2021-03-23,0.0,0.0,0.0,0.0,0,0
2021-03-24,0.0,0.0,0.0,0.0,0,0
2021-03-25,0.0,0.0,0.0,0.0,0,0
2021-03-26,0.0,0.0,0.0,0.0,0,0
2021-03-29,0.0,0.0,0.0,0.0,0,0
2021-03-30,0.0,0.0,0.0,0.0,0,0
2021-03-31,0.0,0.0,0.0,0.0,0,0
2021-04-01,0.0,0.0,0.0,0.0,0,0
2021-04-05,0.0,0.0,0.0,0.0,0,0
2021-04-06,0.0,0.0,0.0,0.0,0,0
2021-04-07,0.0,0.0,0.0,0.0,0,0
2021-04-08,0.0011764660020015616,0.25,0.000375,0.0008014660020015616,0,1
2021-04-09,0.00848484636216993,0.0,0.0,0.00848484636216993,0,1
2021-04-12,0.019812352394370243,0.0,0.0,0.019812352394370243,0,1
2021-04-13,-0.004431867354395723,0.0,0.0,-0.004431867354395723,0,1
2021-04-14,-0.003160539015454757,0.25,0.000375,-0.0035355390154547567,2,1
2021-04-15,0.001683903986596483,0.25,0.000375,0.001308903986596483,1,1
2021-04-16,0.002232345924183931,0.25,0.000375,0.001857345924183931,0,1
2021-04-19,0.0,0.25,0.000375,-0.000375,0,0
2021-04-20,0.0,0.0,0.0,0.0,0,0
2021-04-21,0.00042736812517027174,0.5,0.00075,-0.0003226318748297283,1,2
2021-04-22,0.018329172163137286,0.25,0.000375,0.017954172163137286,0,2
2021-04-23,0.011640091248363214,0.5,0.00075,0.010890091248363213,1,2
2021-04-26,-0.0019468210312448978,0.5,0.00075,-0.0026968210312448976,0,1
2021-04-27,0.002886854951619697,0.0,0.0,0.002886854951619697,0,1
2021-04-28,0.0031220626719289544,0.0,0.0,0.0031220626719289544,0,1
2021-04-29,0.0,0.25,0.000375,-0.000375,0,0
2021-04-30,0.0,0.0,0.0,0.0,0,0
2021-05-03,0.0,0.0,0.0,0.0,0,0
2021-05-04,0.0,0.0,0.0,0.0,0,0
2021-05-05,0.0,0.0,0.0,0.0,0,0
2021-05-06,0.0,0.0,0.0,0.0,0,0
2021-05-07,0.0,0.0,0.0,0.0,0,0
2021-05-10,0.0,0.0,0.0,0.0,0,0
2021-05-11,0.0,0.0,0.0,0.0,0,0
2021-05-12,0.0,0.0,0.0,0.0,0,0
2021-05-13,0.0,0.0,0.0,0.0,0,0
2021-05-14,0.0,0.0,0.0,0.0,0,0
2021-05-17,0.0,0.0,0.0,0.0,0,0
2021-05-18,0.009721335122300131,0.25,0.000375,0.00934633512230013,0,1
2021-05-19,0.006875907423852107,0.0,0.0,0.006875907423852107,0,1
2021-05-20,-0.008119531825215706,0.5,0.00075,-0.008869531825215706,1,0
2021-05-21,-0.0006641729246445031,0.0,0.0,-0.0006641729246445031,1,0
2021-05-24,0.0,0.25,0.000375,-0.000375,0,0
2021-05-25,0.0,0.0,0.0,0.0,0,0
2021-05-26,0.0100808360352686,0.25,0.000375,0.0097058360352686,1,0
2021-05-27,0.0,0.25,0.000375,-0.000375,0,0
2021-05-28,0.0,0.0,0.0,0.0,0,0
2021-06-01,0.0,0.0,0.0,0.0,0,0
2021-06-02,0.0,0.0,0.0,0.0,0,0
2021-06-03,0.01972553836685268,0.25,0.000375,0.01935053836685268,0,2
2021-06-04,-0.0024826770279559787,0.25,0.000375,-0.0028576770279559786,0,1
2021-06-07,0.0,0.25,0.000375,-0.000375,0,0
2021-06-08,0.0,0.0,0.0,0.0,0,0
2021-06-09,0.0,0.0,0.0,0.0,0,0
2021-06-10,0.0,0.0,0.0,0.0,0,0
2021-06-11,0.0,0.0,0.0,0.0,0,0
2021-06-14,0.0,0.0,0.0,0.0,0,0
2021-06-15,0.0,0.0,0.0,0.0,0,0
2021-06-16,0.0,0.0,0.0,0.0,0,0
2021-06-17,0.0,0.0,0.0,0.0,0,0
2021-06-18,0.0,0.0,0.0,0.0,0,0
2021-06-21,0.0,0.0,0.0,0.0,0,0
2021-06-22,0.0,0.0,0.0,0.0,0,0
2021-06-23,0.0,0.0,0.0,0.0,0,0
2021-06-24,0.0,0.0,0.0,0.0,0,0
2021-06-25,-4.254795334619147e-05,0.5,0.00075,-0.0007925479533461915,1,2
2021-06-28,0.007329360074379183,0.5,0.00075,0.006579360074379184,0,1
2021-06-29,0.006539963176335902,0.0,0.0,0.006539963176335902,0,1
2021-06-30,-0.002090227070709165,0.0,0.0,-0.002090227070709165,0,1
2021-07-01,0.0,0.25,0.000375,-0.000375,0,0
2021-07-02,0.0,0.0,0.0,0.0,0,0
2021-07-06,0.0,0.0,0.0,0.0,0,0
2021-07-07,0.0,0.0,0.0,0.0,0,0
2021-07-08,0.0,0.0,0.0,0.0,0,0
2021-07-09,0.01000151456687561,0.25,0.000375,0.00962651456687561,1,0
2021-07-12,-0.002139066666290304,0.25,0.000375,-0.002514066666290304,1,1
2021-07-13,0.013487137846628682,0.25,0.000375,0.013112137846628681,0,1
2021-07-14,-0.003959385646680167,0.0,0.0,-0.003959385646680167,0,1
2021-07-15,0.010095532634559598,0.25,0.000375,0.009720532634559598,1,1
2021-07-16,-0.0022941131124176034,1.0,0.0015,-0.0037941131124176034,1,1
2021-07-19,-0.00942745008833707,0.0,0.0,-0.00942745008833707,1,1
2021-07-20,0.031866436457004724,0.25,0.000375,0.03149143645700472,1,0
2021-07-21,0.01866317848623649,0.5,0.00075,0.01791317848623649,1,0
2021-07-22,0.0033745857150867505,0.0,0.0,0.0033745857150867505,1,0
2021-07-23,-0.008107955066072913,0.75,0.0011250000000000001,-0.009232955066072912,1,1
2021-07-26,0.010539043300442325,0.25,0.000375,0.010164043300442325,1,0
2021-07-27,-0.006120734099962333,0.0,0.0,-0.006120734099962333,1,0
2021-07-28,0.004287697852437978,0.5833333333333334,0.0008750000000000001,0.003412697852437978,3,1
2021-07-29,0.0015821192246088037,0.33333333333333337,0.0005000000000000001,0.0010821192246088037,1,1
2021-07-30,-0.005008761010585154,0.0,0.0,-0.005008761010585154,1,1
2021-08-02,0.011504775642437319,0.25,0.000375,0.011129775642437318,0,1
2021-08-03,-0.00421424401626258,0.0,0.0,-0.00421424401626258,0,1
2021-08-04,0.017345837494181147,0.0,0.0,0.017345837494181147,0,1
2021-08-05,-0.020570273475756518,0.0,0.0,-0.020570273475756518,0,1
2021-08-06,-0.002685595625502449,0.0,0.0,-0.002685595625502449,0,1
2021-08-09,0.0,0.25,0.000375,-0.000375,0,0
2021-08-10,0.0,0.0,0.0,0.0,0,0
2021-08-11,0.0,0.0,0.0,0.0,0,0
2021-08-12,0.0,0.0,0.0,0.0,0,0
2021-08-13,0.0,0.0,0.0,0.0,0,0
2021-08-16,0.0,0.0,0.0,0.0,0,0
2021-08-17,0.0,0.0,0.0,0.0,0,0
2021-08-18,0.0,0.0,0.0,0.0,0,0
2021-08-19,0.0,0.0,0.0,0.0,0,0
2021-08-20,0.0,0.0,0.0,0.0,0,0
2021-08-23,0.0,0.0,0.0,0.0,0,0
2021-08-24,0.0,0.0,0.0,0.0,0,0
2021-08-25,-0.004311190731170291,0.25,0.000375,-0.004686190731170292,0,1
2021-08-26,0.0096535090675378,0.0,0.0,0.0096535090675378,0,1
2021-08-27,-0.006030828757993163,0.0,0.0,-0.006030828757993163,0,1
2021-08-30,0.017093327942979575,0.0,0.0,0.017093327942979575,0,1
2021-08-31,0.0,0.25,0.000375,-0.000375,0,0
2021-09-01,0.0,0.0,0.0,0.0,0,0
2021-09-02,0.0,0.0,0.0,0.0,0,0
2021-09-03,0.0,0.0,0.0,0.0,0,0
2021-09-07,0.0,0.0,0.0,0.0,0,0
2021-09-08,0.0,0.0,0.0,0.0,0,0
2021-09-09,0.0,0.0,0.0,0.0,0,0
2021-09-10,0.0020812980921510755,0.5,0.00075,0.0013312980921510755,1,2
2021-09-13,-0.004702902556531972,0.25,0.000375,-0.005077902556531972,1,1
2021-09-14,-0.0016404934777605844,0.0,0.0,-0.0016404934777605844,1,1
2021-09-15,-0.00011396696259727066,0.25,0.000375,-0.0004889669625972706,1,0
2021-09-16,0.006906037533497492,0.0,0.0,0.006906037533497492,1,0
2021-09-17,0.0,0.25,0.000375,-0.000375,0,0
2021-09-20,0.0,0.0,0.0,0.0,0,0
2021-09-21,-0.007517595194954523,0.25,0.000375,-0.007892595194954524,1,0
2021-09-22,0.0,0.25,0.000375,-0.000375,0,0
2021-09-23,0.0,0.0,0.0,0.0,0,0
2021-09-24,0.011251373046647112,0.25,0.000375,0.010876373046647111,2,0
2021-09-27,0.0023649371898939865,0.0,0.0,0.0023649371898939865,2,0
2021-09-28,0.0,0.25,0.000375,-0.000375,0,0
2021-09-29,0.0,0.0,0.0,0.0,0,0
2021-09-30,0.0,0.0,0.0,0.0,0,0
2021-10-01,-0.0322896832213327,0.25,0.000375,-0.0326646832213327,0,1
2021-10-04,0.0,0.25,0.000375,-0.000375,0,0
2021-10-05,0.005386723568846068,0.25,0.000375,0.0050117235688460675,0,1
2021-10-06,0.00018351288982499197,0.0,0.0,0.00018351288982499197,0,1
2021-10-07,0.003779249166018298,0.0,0.0,0.003779249166018298,0,1
2021-10-08,0.0,0.25,0.000375,-0.000375,0,0
2021-10-11,0.0,0.0,0.0,0.0,0,0
2021-10-12,-0.0039602675360237505,0.5,0.00075,-0.00471026753602375,2,2
2021-10-13,-0.000986364485205244,0.5,0.00075,-0.001736364485205244,1,1
2021-10-14,0.0023818250982853197,1.0,0.0015,0.0008818250982853197,2,1
2021-10-15,0.0,0.5,0.00075,-0.00075,0,0
2021-10-18,0.003038487456476271,0.25,0.000375,0.0026634874564762713,0,1
2021-10-19,0.004197292536221144,0.0,0.0,0.004197292536221144,0,1
2021-10-20,0.0,0.25,0.000375,-0.000375,0,0
2021-10-21,0.0,0.0,0.0,0.0,0,0
2021-10-22,0.0,0.0,0.0,0.0,0,0
2021-10-25,-0.0017582237947884943,0.5,0.00075,-0.002508223794788494,2,1
2021-10-26,0.00477165819544828,0.25,0.000375,0.004396658195448279,0,1
2021-10-27,-0.017778109051124185,0.5,0.00075,-0.018528109051124186,1,0
2021-10-28,0.002124630195074747,0.0,0.0,0.002124630195074747,1,0
2021-10-29,0.0,0.25,0.000375,-0.000375,0,0
2021-11-01,0.0,0.0,0.0,0.0,0,0
2021-11-02,0.0,0.0,0.0,0.0,0,0
2021-11-03,0.0,0.0,0.0,0.0,0,0
2021-11-04,0.0,0.0,0.0,0.0,0,0
2021-11-05,0.0,0.0,0.0,0.0,0,0
2021-11-08,0.0,0.0,0.0,0.0,0,0
2021-11-09,0.0,0.0,0.0,0.0,0,0
2021-11-10,0.0,0.0,0.0,0.0,0,0
2021-11-11,0.0,0.0,0.0,0.0,0,0
2021-11-12,0.0,0.0,0.0,0.0,0,0
2021-11-15,0.0,0.0,0.0,0.0,0,0
2021-11-16,0.0,0.0,0.0,0.0,0,0
2021-11-17,0.0,0.0,0.0,0.0,0,0
2021-11-18,0.0,0.0,0.0,0.0,0,0
2021-11-19,0.0,0.0,0.0,0.0,0,0
2021-11-22,0.0,0.0,0.0,0.0,0,0
2021-11-23,0.00781433805472087,0.25,0.000375,0.00743933805472087,0,1
2021-11-24,-0.00010646432118912422,0.0,0.0,-0.00010646432118912422,0,1
2021-11-26,0.022080781183639347,0.0,0.0,0.022080781183639347,0,1
2021-11-29,0.003314934936153393,0.75,0.0011250000000000001,0.002189934936153393,1,1
2021-11-30,-0.00897801171139286,0.25,0.000375,-0.009353011711392861,1,0
2021-12-01,-0.024040037626589194,0.0,0.0,-0.024040037626589194,1,0
2021-12-02,0.03279780373926401,0.5,0.00075,0.03204780373926401,2,0
2021-12-03,-0.00892610942929753,0.5,0.00075,-0.00967610942929753,2,1
2021-12-06,0.008783997948546004,0.25,0.000375,0.008408997948546004,1,1
2021-12-07,0.0013126020898043696,0.25,0.000375,0.0009376020898043696,0,1
2021-12-08,-0.010920737085465135,0.0,0.0,-0.010920737085465135,0,1
2021-12-09,0.004910849638386643,0.0,0.0,0.004910849638386643,0,1
2021-12-10,-0.021590656077498646,0.75,0.0011250000000000001,-0.022715656077498647,1,1
2021-12-13,-0.008270563242765453,0.25,0.000375,-0.008645563242765454,2,1
2021-12-14,-0.004572264025871294,0.25,0.000375,-0.0049472640258712945,2,0
2021-12-15,0.0,0.25,0.000375,-0.000375,0,0
2021-12-16,0.0,0.0,0.0,0.0,0,0
