,0
2019-04-03,-0.004822960504698386
2019-04-04,0.002877541826583593
2019-04-05,-0.000375
2019-04-08,0.0
2019-04-09,0.0
2019-04-10,0.0
2019-04-11,0.000327176514849165
2019-04-12,-0.00075
2019-04-15,0.0
2019-04-16,0.0
2019-04-17,0.0
2019-04-18,0.005032889032693898
2019-04-22,0.004094661394455233
2019-04-23,-0.000375
2019-04-24,-0.019398651630233802
2019-04-25,-0.009170066357641199
2019-04-26,0.009615458085844453
2019-04-29,0.001032671808130025
2019-04-30,0.00819594667350811
2019-05-01,-0.0043403893424021215
2019-05-02,-0.000375
2019-05-03,0.0
2019-05-06,0.00020015092238798388
2019-05-07,-0.000375
2019-05-08,0.0
2019-05-09,0.0
2019-05-10,0.0
2019-05-13,0.0
2019-05-14,0.0
2019-05-15,0.0
2019-05-16,0.0
2019-05-17,0.0
2019-05-20,0.0
2019-05-21,-0.007842829693551844
2019-05-22,0.0068016111469241585
2019-05-23,0.015552256394411598
2019-05-24,-0.0018607995144274648
2019-05-28,0.011069840884492504
2019-05-29,-0.005469394015327448
2019-05-30,-0.0017181268809529
2019-05-31,-0.018457546279591987
2019-06-03,0.0019918009047136882
2019-06-04,0.0138783308731038
2019-06-05,-0.008418447842131634
2019-06-06,-0.003042108221992981
2019-06-07,-0.005135013227306771
2019-06-10,0.0006980837083391262
2019-06-11,0.002025685593332536
2019-06-12,-0.0033952482713645003
2019-06-13,0.009371909744262025
2019-06-14,0.0011011446452121126
2019-06-17,-0.003820739809163115
2019-06-18,0.002972646328317348
2019-06-19,-0.000635922752667315
2019-06-20,-0.000375
2019-06-21,-0.0005537778497256802
2019-06-24,-0.00045718690885059146
2019-06-25,-0.000375
2019-06-26,0.0
2019-06-27,0.0
2019-06-28,0.0
2019-07-01,0.0
2019-07-02,0.0
2019-07-03,0.0
2019-07-05,0.0
2019-07-08,0.0
2019-07-09,0.0
2019-07-10,0.0
2019-07-11,0.0
2019-07-12,0.0
2019-07-15,0.0
2019-07-16,0.0
2019-07-17,0.0
2019-07-18,-0.003005754287594569
2019-07-19,-0.000375
2019-07-22,0.0027345736981134973
2019-07-23,0.007618438128612536
2019-07-24,0.0013214680807611266
2019-07-25,-0.0013985164335789148
2019-07-26,-0.002408399585422213
2019-07-29,0.005053513586972079
2019-07-30,0.001408783714371849
2019-07-31,0.00745194053611851
2019-08-01,-0.004509782297618504
2019-08-02,-0.001952331106304835
2019-08-05,-0.000375
2019-08-06,0.0005995368084596145
2019-08-07,-0.0008793184995922907
2019-08-08,-0.00075
2019-08-09,0.0
2019-08-12,0.0
2019-08-13,0.0
2019-08-14,0.0
2019-08-15,0.0
2019-08-16,0.0
2019-08-19,0.0
2019-08-20,0.0
2019-08-21,0.0
2019-08-22,0.0
2019-08-23,0.0
2019-08-26,-0.0016588737112096389
2019-08-27,-0.000375
2019-08-28,-0.00516147298127777
2019-08-29,-0.010475291909894257
2019-08-30,0.00017287349410575808
2019-09-03,-0.000375
2019-09-04,0.022871161918178364
2019-09-05,-0.0013205799181050162
2019-09-06,0.00442885030921601
2019-09-09,0.0005231605305582804
2019-09-10,-0.0026317211469087886
2019-09-11,-0.006796173666681042
2019-09-12,0.001140615190570608
2019-09-13,-0.0014443715203630175
2019-09-16,0.00927019268752282
2019-09-17,-0.0020064833192339217
2019-09-18,-7.696162183786067e-05
2019-09-19,-0.000375
2019-09-20,0.0
2019-09-23,0.0
2019-09-24,0.0
2019-09-25,0.0
2019-09-26,0.0
2019-09-27,0.0038963485735820564
2019-09-30,-0.000375
2019-10-01,0.0
2019-10-02,0.0
2019-10-03,0.0
2019-10-04,0.008815070581845792
2019-10-07,-0.0041990177161910945
2019-10-08,-0.0015015297441668338
2019-10-09,0.006638918764790719
2019-10-10,0.005594481476486234
2019-10-11,0.009163437257642112
2019-10-14,-0.0011696065811176472
2019-10-15,-0.00075
2019-10-16,0.0
2019-10-17,0.006735421905311586
2019-10-18,-0.01024390816180591
2019-10-21,-0.00075
2019-10-22,-0.006460061738358814
2019-10-23,-0.00075
2019-10-24,0.0
2019-10-25,-0.0046864149821740425
2019-10-28,0.006932105096320224
2019-10-29,-0.0029816425411496334
2019-10-30,-0.0004931227969854923
2019-10-31,-5.816300115193062e-05
2019-11-01,0.007873291659319114
2019-11-04,-0.000375
2019-11-05,0.0
2019-11-06,0.0
2019-11-07,0.0
2019-11-08,0.0
2019-11-11,0.0
2019-11-12,0.0
2019-11-13,0.0
2019-11-14,0.0
2019-11-15,0.0
2019-11-18,0.0
2019-11-19,0.0
2019-11-20,0.0
2019-11-21,0.0
2019-11-22,0.0
2019-11-25,0.0
2019-11-26,0.0
2019-11-27,0.0011000558277092227
2019-11-29,-0.0018387395776381609
2019-12-02,0.004534763165488847
2019-12-03,-0.000375
2019-12-04,-0.004328955162192078
2019-12-05,-0.001761051418557986
2019-12-06,0.00408073683587552
2019-12-09,-0.00550548276064444
2019-12-10,-0.006317557379613446
2019-12-11,-0.000375
2019-12-12,0.006692036230069116
2019-12-13,-0.0020725299982244693
2019-12-16,-0.000375
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,0.0
2019-12-23,0.0
2019-12-24,0.0
2019-12-26,0.0
2019-12-27,0.0
2019-12-30,-0.0010033938034132567
2019-12-31,-0.00075
2020-01-02,0.0
2020-01-03,0.00998337734639163
2020-01-06,-0.000375
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,-0.001756303881808151
2020-01-16,-0.000375
2020-01-17,0.0
2020-01-21,0.0
2020-01-22,-0.01486193910204507
2020-01-23,-0.012876517631596793
2020-01-24,-0.017043051326511224
2020-01-27,-0.014952614377037293
2020-01-28,-0.005715167388603851
2020-01-29,-0.01214253616848732
2020-01-30,0.019555127305162016
2020-01-31,-0.00840709067629423
2020-02-03,-0.003820146611036194
2020-02-04,-0.000375
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,-0.0008437949843183037
2020-02-10,-0.000375
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-24,0.0
2020-02-25,-0.03215888543104994
2020-02-26,-0.012938667758117027
2020-02-27,0.019968539720463956
2020-02-28,0.01900311135930492
2020-03-02,-0.007437881833246813
2020-03-03,0.004329136969255378
2020-03-04,0.0019350424167985138
2020-03-05,0.008531467750849855
2020-03-06,0.021550503931107988
2020-03-09,0.03054455551040071
2020-03-10,-0.06377044311556947
2020-03-11,-0.03252830808504411
2020-03-12,-0.055228654685581254
2020-03-13,0.018720269501523813
2020-03-16,0.026450660188893978
2020-03-17,-0.054030497589716106
2020-03-18,-0.013112308178420976
2020-03-19,0.04322174580293589
2020-03-20,0.01224271702286699
2020-03-23,-0.03598740910942202
2020-03-24,-0.00075
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,-0.01555320339061693
2020-04-09,-0.025369730374449107
2020-04-13,-0.000375
2020-04-14,0.0
2020-04-15,0.0
2020-04-16,0.0
2020-04-17,0.0
2020-04-20,0.0
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-27,0.0
2020-04-28,0.0
2020-04-29,0.020729270136438438
2020-04-30,0.004500233928079791
2020-05-01,-0.033411930291514645
2020-05-04,-0.000375
2020-05-05,0.0
2020-05-06,0.0
2020-05-07,0.0
2020-05-08,0.0
2020-05-11,0.029662342900721
2020-05-12,-0.008429522398995207
2020-05-13,0.018133855795245873
2020-05-14,0.01890433856029132
2020-05-15,0.006654512244643872
2020-05-18,-0.044295335833139216
2020-05-19,-0.000375
2020-05-20,0.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,0.0
2020-05-29,0.0
2020-06-01,0.0
2020-06-02,0.007204743791384329
2020-06-03,-0.000375
2020-06-04,-0.06374154529660886
2020-06-05,-0.040630875961146784
2020-06-08,-0.06336654529660886
2020-06-09,0.04342166879475902
2020-06-10,0.05838771724531342
2020-06-11,-0.0046926224892421394
2020-06-12,0.03815702234301063
2020-06-15,-0.009181799825684631
2020-06-16,0.005791044327130939
2020-06-17,-0.000375
2020-06-18,0.0
2020-06-19,-0.015457700225843817
2020-06-22,-0.03494306117531563
2020-06-23,-0.025863220106411317
2020-06-24,-0.03589288802106654
2020-06-25,-0.000375
2020-06-26,0.0
2020-06-29,0.0
2020-06-30,0.0
2020-07-01,0.0
2020-07-02,0.0
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,0.0
2020-07-09,0.0
2020-07-10,0.0
2020-07-13,0.0
2020-07-14,0.0
2020-07-15,0.045169154511814864
2020-07-16,-0.000375
2020-07-17,0.0
2020-07-20,0.0
2020-07-21,0.0
2020-07-22,0.0
2020-07-23,0.01907216132382819
2020-07-24,-0.013398451950087462
2020-07-27,-0.004984288441823479
2020-07-28,0.0035199017562431946
2020-07-29,-0.017770903363835168
2020-07-30,0.012407584794780333
2020-07-31,-0.007566091123301775
2020-08-03,0.011247442381841123
2020-08-04,-0.000375
2020-08-05,0.0
2020-08-06,-0.012032830619201358
2020-08-07,-0.004296525615872171
2020-08-10,-0.000375
2020-08-11,0.0
2020-08-12,0.0
2020-08-13,0.0
2020-08-14,0.0
2020-08-17,0.0
2020-08-18,0.0
2020-08-19,0.0
2020-08-20,0.0
2020-08-21,0.0
2020-08-24,0.0
2020-08-25,0.0
2020-08-26,0.0
2020-08-27,0.0
2020-08-28,0.0
2020-08-31,0.002433635821521421
2020-09-01,-0.002935834753793682
2020-09-02,-0.016580263819463908
2020-09-03,0.0009893872935328662
2020-09-04,-0.000375
2020-09-08,0.0
2020-09-09,0.0
2020-09-10,-0.003957365594124514
2020-09-11,0.00012839026292534852
2020-09-14,0.014049909090116585
2020-09-15,0.006817964355605142
2020-09-16,0.01801666874911632
2020-09-17,0.01985897798219617
2020-09-18,0.005442930911026493
2020-09-21,-0.03461252412502036
2020-09-22,-0.0010765890633037505
2020-09-23,0.006782760314722475
2020-09-24,-0.000375
2020-09-25,0.0
2020-09-28,0.0
2020-09-29,0.0
2020-09-30,0.0
2020-10-01,0.0
2020-10-02,0.0
2020-10-05,0.0
2020-10-06,0.0
2020-10-07,0.0
2020-10-08,0.0
2020-10-09,-0.0011509644448070987
2020-10-12,-0.000375
2020-10-13,0.0
2020-10-14,-0.005313692531215258
2020-10-15,-0.000375
2020-10-16,-0.0016906001273618914
2020-10-19,0.019238666013929855
2020-10-20,-0.008575779688650307
2020-10-21,-0.000375
2020-10-22,0.0
2020-10-23,0.0040355005599028385
2020-10-26,-0.001898423567141836
2020-10-27,0.001487024556798261
2020-10-28,0.023142885487011492
2020-10-29,-0.014660280167327367
2020-10-30,-0.000375
2020-11-02,-0.008902728975774068
2020-11-03,0.009352208852064194
2020-11-04,-0.0059456699039756415
2020-11-05,-0.00075
2020-11-06,0.0
2020-11-09,0.0
2020-11-10,0.0
2020-11-11,0.0
2020-11-12,0.0
2020-11-13,0.0
2020-11-16,0.0
2020-11-17,0.0
2020-11-18,0.0
2020-11-19,0.0
2020-11-20,0.0
2020-11-23,0.0
2020-11-24,0.0017783007217900902
2020-11-25,0.003473387028162794
2020-11-27,-0.0050756459432592695
2020-11-30,-0.00075
2020-12-01,0.004135356087274955
2020-12-02,-0.03050253715208944
2020-12-03,0.02508179291863811
2020-12-04,-0.006399828849179013
2020-12-07,0.0027669122471791654
2020-12-08,0.004892494772108448
2020-12-09,0.010318394220224406
2020-12-10,0.01011133654199876
2020-12-11,-0.009926957912245363
2020-12-14,-0.000375
2020-12-15,0.0
2020-12-16,0.0
2020-12-17,0.0
2020-12-18,0.0
2020-12-21,0.0
2020-12-22,0.0
2020-12-23,0.0
2020-12-24,0.0
2020-12-28,0.0
2020-12-29,0.0
2020-12-30,0.0
2020-12-31,0.0
2021-01-04,0.0
2021-01-05,-0.021194194700315454
2021-01-06,-0.0016103002844063616
2021-01-07,-0.0009178297264940558
2021-01-08,0.00379702684203381
2021-01-11,0.006861372250289273
2021-01-12,-0.000375
2021-01-13,0.0
2021-01-14,0.0
2021-01-15,-0.0028159437816319575
2021-01-19,0.003735093142416174
2021-01-20,-0.000375
2021-01-21,0.0
2021-01-22,-0.0057450838006789864
2021-01-25,-0.00075
2021-01-26,0.0
2021-01-27,-0.024600486657460133
2021-01-28,0.019312685324448266
2021-01-29,0.010655007149607074
2021-02-01,0.009328330738804787
2021-02-02,0.007478452237641923
2021-02-03,-0.029549405159293406
2021-02-04,0.0057143697107932614
2021-02-05,-0.000375
2021-02-08,0.0
2021-02-09,0.0
2021-02-10,0.0
2021-02-11,0.0
2021-02-12,0.0
2021-02-16,0.0
2021-02-17,0.0
2021-02-18,0.0
2021-02-19,0.0
2021-02-22,0.0
2021-02-23,0.0
2021-02-24,0.0
2021-02-25,0.01869215701672421
2021-02-26,-0.008990965959749436
2021-03-01,-0.005944036963527732
2021-03-02,-0.000375
2021-03-03,0.0
2021-03-04,0.007532416787242379
2021-03-05,-0.000375
2021-03-08,0.0
2021-03-09,-0.0037471059446164846
2021-03-10,-0.00075
2021-03-11,0.0
2021-03-12,0.0
2021-03-15,0.0
2021-03-16,0.0
2021-03-17,0.0
2021-03-18,0.0
2021-03-19,0.0
2021-03-22,0.0
2021-03-23,0.0
2021-03-24,0.0
2021-03-25,0.0
2021-03-26,0.0
2021-03-29,0.0
2021-03-30,0.0
2021-03-31,0.0
2021-04-01,0.0
2021-04-05,0.0
2021-04-06,0.0
2021-04-07,0.0
2021-04-08,0.0008014660020015616
2021-04-09,0.00848484636216993
2021-04-12,0.019812352394370243
2021-04-13,-0.004431867354395723
2021-04-14,-0.0035355390154547567
2021-04-15,0.001308903986596483
2021-04-16,0.001857345924183931
2021-04-19,-0.000375
2021-04-20,0.0
2021-04-21,-0.0003226318748297283
2021-04-22,0.017954172163137286
2021-04-23,0.010890091248363213
2021-04-26,-0.0026968210312448976
2021-04-27,0.002886854951619697
2021-04-28,0.0031220626719289544
2021-04-29,-0.000375
2021-04-30,0.0
2021-05-03,0.0
2021-05-04,0.0
2021-05-05,0.0
2021-05-06,0.0
2021-05-07,0.0
2021-05-10,0.0
2021-05-11,0.0
2021-05-12,0.0
2021-05-13,0.0
2021-05-14,0.0
2021-05-17,0.0
2021-05-18,0.00934633512230013
2021-05-19,0.006875907423852107
2021-05-20,-0.008869531825215706
2021-05-21,-0.0006641729246445031
2021-05-24,-0.000375
2021-05-25,0.0
2021-05-26,0.0097058360352686
2021-05-27,-0.000375
2021-05-28,0.0
2021-06-01,0.0
2021-06-02,0.0
2021-06-03,0.01935053836685268
2021-06-04,-0.0028576770279559786
2021-06-07,-0.000375
2021-06-08,0.0
2021-06-09,0.0
2021-06-10,0.0
2021-06-11,0.0
2021-06-14,0.0
2021-06-15,0.0
2021-06-16,0.0
2021-06-17,0.0
2021-06-18,0.0
2021-06-21,0.0
2021-06-22,0.0
2021-06-23,0.0
2021-06-24,0.0
2021-06-25,-0.0007925479533461915
2021-06-28,0.006579360074379184
2021-06-29,0.006539963176335902
2021-06-30,-0.002090227070709165
2021-07-01,-0.000375
2021-07-02,0.0
2021-07-06,0.0
2021-07-07,0.0
2021-07-08,0.0
2021-07-09,0.00962651456687561
2021-07-12,-0.002514066666290304
2021-07-13,0.013112137846628681
2021-07-14,-0.003959385646680167
2021-07-15,0.009720532634559598
2021-07-16,-0.0037941131124176034
2021-07-19,-0.00942745008833707
2021-07-20,0.03149143645700472
2021-07-21,0.01791317848623649
2021-07-22,0.0033745857150867505
2021-07-23,-0.009232955066072912
2021-07-26,0.010164043300442325
2021-07-27,-0.006120734099962333
2021-07-28,0.003412697852437978
2021-07-29,0.0010821192246088037
2021-07-30,-0.005008761010585154
2021-08-02,0.011129775642437318
2021-08-03,-0.00421424401626258
2021-08-04,0.017345837494181147
2021-08-05,-0.020570273475756518
2021-08-06,-0.002685595625502449
2021-08-09,-0.000375
2021-08-10,0.0
2021-08-11,0.0
2021-08-12,0.0
2021-08-13,0.0
2021-08-16,0.0
2021-08-17,0.0
2021-08-18,0.0
2021-08-19,0.0
2021-08-20,0.0
2021-08-23,0.0
2021-08-24,0.0
2021-08-25,-0.004686190731170292
2021-08-26,0.0096535090675378
2021-08-27,-0.006030828757993163
2021-08-30,0.017093327942979575
2021-08-31,-0.000375
2021-09-01,0.0
2021-09-02,0.0
2021-09-03,0.0
2021-09-07,0.0
2021-09-08,0.0
2021-09-09,0.0
2021-09-10,0.0013312980921510755
2021-09-13,-0.005077902556531972
2021-09-14,-0.0016404934777605844
2021-09-15,-0.0004889669625972706
2021-09-16,0.006906037533497492
2021-09-17,-0.000375
2021-09-20,0.0
2021-09-21,-0.007892595194954524
2021-09-22,-0.000375
2021-09-23,0.0
2021-09-24,0.010876373046647111
2021-09-27,0.0023649371898939865
2021-09-28,-0.000375
2021-09-29,0.0
2021-09-30,0.0
2021-10-01,-0.0326646832213327
2021-10-04,-0.000375
2021-10-05,0.0050117235688460675
2021-10-06,0.00018351288982499197
2021-10-07,0.003779249166018298
2021-10-08,-0.000375
2021-10-11,0.0
2021-10-12,-0.00471026753602375
2021-10-13,-0.001736364485205244
2021-10-14,0.0008818250982853197
2021-10-15,-0.00075
2021-10-18,0.0026634874564762713
2021-10-19,0.004197292536221144
2021-10-20,-0.000375
2021-10-21,0.0
2021-10-22,0.0
2021-10-25,-0.002508223794788494
2021-10-26,0.004396658195448279
2021-10-27,-0.018528109051124186
2021-10-28,0.002124630195074747
2021-10-29,-0.000375
2021-11-01,0.0
2021-11-02,0.0
2021-11-03,0.0
2021-11-04,0.0
2021-11-05,0.0
2021-11-08,0.0
2021-11-09,0.0
2021-11-10,0.0
2021-11-11,0.0
2021-11-12,0.0
2021-11-15,0.0
2021-11-16,0.0
2021-11-17,0.0
2021-11-18,0.0
2021-11-19,0.0
2021-11-22,0.0
2021-11-23,0.00743933805472087
2021-11-24,-0.00010646432118912422
2021-11-26,0.022080781183639347
2021-11-29,0.002189934936153393
2021-11-30,-0.009353011711392861
2021-12-01,-0.024040037626589194
2021-12-02,0.03204780373926401
2021-12-03,-0.00967610942929753
2021-12-06,0.008408997948546004
2021-12-07,0.0009376020898043696
2021-12-08,-0.010920737085465135
2021-12-09,0.004910849638386643
2021-12-10,-0.022715656077498647
2021-12-13,-0.008645563242765454
2021-12-14,-0.0049472640258712945
2021-12-15,-0.000375
2021-12-16,0.0
2021-12-17,0.0
2021-12-20,0.0
2021-12-21,-0.023529944763477598
2021-12-22,-0.0038482703856417104
2021-12-23,0.0
2021-12-27,-0.000375
2021-12-28,0.0
2021-12-29,0.0
2021-12-30,0.0
2021-12-31,0.0
2022-01-03,0.0
2022-01-04,0.0
2022-01-05,0.0
2022-01-06,0.0
2022-01-07,0.0
2022-01-10,0.0
2022-01-11,-0.003798202110440103
2022-01-12,0.0038527652204905422
2022-01-13,-0.017212102541899827
2022-01-14,0.000507653726380387
2022-01-18,0.011861680457924368
2022-01-19,-0.000375
2022-01-20,0.0
2022-01-21,-0.002524295498238973
2022-01-24,-0.001034852168105286
2022-01-25,-0.000375
2022-01-26,-0.008451508762856275
2022-01-27,0.01350939720495663
2022-01-28,0.0007199246845495542
2022-01-31,0.025592705080799118
2022-02-01,0.008135764960795567
2022-02-02,-0.004729776689197365
2022-02-03,-0.000375
2022-02-04,0.0
2022-02-07,0.0
2022-02-08,0.0
2022-02-09,0.0
2022-02-10,-0.0035328119328491155
2022-02-11,0.023598604687909273
2022-02-14,0.00042599485939303624
2022-02-15,-0.036460036427813106
2022-02-16,-0.000375
2022-02-17,0.0
2022-02-18,0.0
2022-02-22,0.0
2022-02-23,0.0
2022-02-24,0.0
2022-02-25,-0.009315743947687485
2022-02-28,0.015067491206871933
2022-03-01,0.02157755588783621
2022-03-02,-0.0020978932662240727
2022-03-03,0.007364021771251959
2022-03-04,0.016974735789741853
2022-03-07,-0.014422203007231092
2022-03-08,-0.012639713402045935
2022-03-09,0.018694888788805836
2022-03-10,-0.0010384999550400445
2022-03-11,-0.005084637111129938
2022-03-14,-0.000375
2022-03-15,0.0
2022-03-16,-0.029217098714738845
2022-03-17,-0.0029697844291506027
2022-03-18,-0.00708280388276119
2022-03-21,-0.000375
2022-03-22,0.0
2022-03-23,0.0
2022-03-24,0.0
2022-03-25,0.0
2022-03-28,0.0
2022-03-29,0.0
2022-03-30,0.0
2022-03-31,0.0
2022-04-01,0.0
2022-04-04,0.0
2022-04-05,0.0
2022-04-06,-0.015538618636669782
2022-04-07,-0.0024856404380899106
2022-04-08,-0.00339297106697055
2022-04-11,0.005133901747338144
2022-04-12,-0.0016979776306088887
2022-04-13,-0.00075
2022-04-14,0.0017148577251474906
2022-04-18,-0.006281635499137204
2022-04-19,-0.019489592828661105
2022-04-20,-0.0014798479296617292
2022-04-21,-0.016062000800755122
2022-04-22,0.00533952726265354
2022-04-25,0.004529996804291821
2022-04-26,-0.000375
2022-04-27,0.0
2022-04-28,0.0
2022-04-29,0.0
2022-05-02,0.0
2022-05-03,0.0
2022-05-04,0.0
2022-05-05,0.0
2022-05-06,0.0
2022-05-09,0.0
2022-05-10,0.0
2022-05-11,0.0
2022-05-12,0.0
2022-05-13,0.0
2022-05-16,0.002813205208083102
2022-05-17,0.021113203811256236
2022-05-18,-0.009850176897441656
2022-05-19,-0.000375
2022-05-20,0.0
2022-05-23,0.0
2022-05-24,0.0
2022-05-25,0.0
2022-05-26,0.0
2022-05-27,0.0
2022-05-31,0.0
2022-06-01,0.0
2022-06-02,1.6237129164371365e-05
2022-06-03,-0.00075
2022-06-06,0.003982189346028182
2022-06-07,-0.006106964394268385
2022-06-08,-0.0218991634451038
2022-06-09,-0.01791234668289326
2022-06-10,-0.017003180194502494
2022-06-13,-0.000375
2022-06-14,0.0
2022-06-15,0.0
2022-06-16,0.0
2022-06-17,0.0
2022-06-21,-0.0038570961617033495
2022-06-22,-0.0008325566956237078
2022-06-23,-0.000375
2022-06-24,0.0
2022-06-27,0.0
2022-06-28,0.0
2022-06-29,0.0
2022-06-30,0.0
2022-07-01,0.0
2022-07-05,0.0
2022-07-06,-0.005320392938902848
2022-07-07,3.398134415166077e-05
2022-07-08,-0.003007081322798591
2022-07-11,-0.000375
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.003023356177439978
2022-07-15,-0.009381651973119947
2022-07-18,-0.005027409594183595
2022-07-19,-0.021285727735694145
2022-07-20,-0.004194619783051014
2022-07-21,-0.000375
2022-07-22,-0.007963877828774968
2022-07-25,-0.008032735088983058
2022-07-26,-0.0043848888497306625
2022-07-27,-0.00075
2022-07-28,0.0
2022-07-29,-0.0030801351333113354
2022-08-01,0.009244458222161524
2022-08-02,-0.000375
2022-08-03,0.0
2022-08-04,0.0
2022-08-05,0.0
2022-08-08,0.0
2022-08-09,0.0
2022-08-10,0.0
2022-08-11,0.0
2022-08-12,0.0
2022-08-15,0.0
2022-08-16,0.0
2022-08-17,0.0
2022-08-18,0.0
2022-08-19,0.0
2022-08-22,0.0
2022-08-23,0.0
2022-08-24,0.0
2022-08-25,0.0
2022-08-26,0.0
2022-08-29,0.0
2022-08-30,-0.005237788279753357
2022-08-31,-0.010352343066773658
2022-09-01,-0.000375
2022-09-02,0.0
2022-09-06,0.0
2022-09-07,-0.027250271960677398
2022-09-08,-0.0036138850620473974
2022-09-09,-0.000375
2022-09-12,0.0
2022-09-13,0.008750157145089203
2022-09-14,-0.004234534824682085
2022-09-15,-0.0043753507170565635
2022-09-16,0.0035976661810927877
2022-09-19,0.00179143470955789
2022-09-20,-0.00075
2022-09-21,0.0
2022-09-22,0.0
2022-09-23,0.0
2022-09-26,0.0
2022-09-27,-0.008853717728121713
2022-09-28,0.008327283700800558
2022-09-29,0.0025038930564165018
2022-09-30,0.001131023774942634
2022-10-03,-0.0007535609609533887
2022-10-04,0.0012744345343700188
2022-10-05,-0.00020171816753372727
2022-10-06,-0.0074794730551455005
2022-10-07,0.020124497705632655
2022-10-10,-0.0005101471260799358
2022-10-11,-0.000375
2022-10-12,-0.018005014634497867
2022-10-13,-0.013593084969174137
2022-10-14,-0.00229356160167724
2022-10-17,-0.000375
2022-10-18,0.0
2022-10-19,0.0
2022-10-20,-0.02218752547801366
2022-10-21,0.0028956916910197845
2022-10-24,0.0007898763396558786
2022-10-25,0.009277561664218073
2022-10-26,-0.000375
2022-10-27,0.0
2022-10-28,-0.013519060233238175
2022-10-31,-0.000375
2022-11-01,0.0020994005463489803
2022-11-02,0.01914281251020417
2022-11-03,-0.005492534963520697
2022-11-04,-0.013650277546683413
2022-11-07,-0.007386699344246924
2022-11-08,-0.000375
2022-11-09,0.0
2022-11-10,0.0
2022-11-11,0.0
2022-11-14,0.0
2022-11-15,0.0
2022-11-16,0.0
2022-11-17,0.0
2022-11-18,0.0
2022-11-21,0.0
2022-11-22,0.0
2022-11-23,0.0
2022-11-25,0.0
2022-11-28,0.0
2022-11-29,0.0
2022-11-30,0.0
2022-12-01,0.0
2022-12-02,0.0008828610914868013
2022-12-05,-0.000375
2022-12-06,0.0
2022-12-07,0.0
2022-12-08,0.0
2022-12-09,0.0015491863639469537
2022-12-12,-0.010791535349754406
2022-12-13,-0.009199989861625884
2022-12-14,-0.004896289587856287
2022-12-15,-0.004769082207460434
2022-12-16,-0.001933833850298531
2022-12-19,-0.005889359593225408
2022-12-20,-0.000375
2022-12-21,0.0
2022-12-22,0.0
2022-12-23,0.0
2022-12-27,0.0
2022-12-28,-0.012102787893197763
2022-12-29,-0.0024218318748907737
2022-12-30,-0.00075
2023-01-03,0.0
2023-01-04,0.0
2023-01-05,0.0
2023-01-06,0.0
2023-01-09,0.0
2023-01-10,0.0
2023-01-11,0.0
2023-01-12,-0.036649868483008344
2023-01-13,-0.023253243308037304
2023-01-17,0.002092577735384997
2023-01-18,0.022640234312591757
2023-01-19,-0.005773626842509004
2023-01-20,0.0023541091988368776
2023-01-23,-0.0021979745641537707
2023-01-24,-0.000375
2023-01-25,0.0
2023-01-26,-0.003954935646735344
2023-01-27,-0.015686086026521297
2023-01-30,-0.00796047341588112
2023-01-31,-0.000375
2023-02-01,0.0
2023-02-02,0.0
2023-02-03,0.010301885310267232
2023-02-06,0.0026349786521274467
2023-02-07,-0.0027292658637472675
2023-02-08,0.012449931375095449
2023-02-09,0.0064149874495245535
2023-02-10,-0.000375
2023-02-13,0.0
2023-02-14,0.0
2023-02-15,0.0
2023-02-16,0.0
2023-02-17,0.0
2023-02-21,0.0
2023-02-22,0.0
2023-02-23,0.0
2023-02-24,0.0
2023-02-27,0.0
2023-02-28,0.0
2023-03-01,0.0
2023-03-02,0.0
2023-03-03,0.0
2023-03-06,0.0
2023-03-07,0.0
2023-03-08,0.0066053724588912175
2023-03-09,-0.02186982518716943
2023-03-10,-0.000375
2023-03-13,0.00451543390147247
2023-03-14,-0.0033263304761702167
2023-03-15,-0.003547955017104005
2023-03-16,-0.0033718982060181616
2023-03-17,-0.0062677175557002305
2023-03-20,0.0034390251060454954
2023-03-21,0.010814521171382367
2023-03-22,-0.000375
2023-03-23,0.0
2023-03-24,0.0
2023-03-27,0.0
2023-03-28,0.0
2023-03-29,0.0
2023-03-30,0.0
2023-03-31,0.0
2023-04-03,0.0
2023-04-04,0.0011506343492481308
2023-04-05,-0.0001366723347283953
2023-04-06,-0.0010715583430942956
2023-04-10,-0.000375
2023-04-11,0.0
2023-04-12,0.0
2023-04-13,0.0008105218044634948
2023-04-14,-0.001935515566072673
2023-04-17,-0.012370957373885627
2023-04-18,-0.000375
