,DAL,UAL,AAL,LUV,ALK,JBLU,UNP,CSX,NSC,CP,CNI,UPS,FDX,JBHT,ODFL,KNX,SAIA,SNDR,CHRW,EXPD
2024-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1333333333333333
2024-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04166666666666674,0.0,0.04166666666666674,0.0,0.0,0.0
2024-09-05,0.0,0.0,0.0,0.0,0.0348898400873931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04166666666666674,0.0,0.0067768265792736366,0.0,0.0,0.0
2024-09-06,0.0,0.0,0.0,0.0,0.022589175596842828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07499999999999996,0.0,0.05241082440315713,0.0,0.0,0.0
2024-09-09,0.0,0.0,0.0,-0.024565941646032576,0.039618772162515824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017100725020634165,0.0,0.0020478945041509174,0.0,0.0,0.0
2024-09-10,0.0,0.0,0.0,-0.03070376720634822,0.04887083249333705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06096289946031846,0.0,0.04279583417332962,0.0,0.0,0.0
2024-09-11,0.0,0.0,0.0,-0.02404421091740577,0.02498714402904722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0759557890825942,0.0,0.07501285597095275,0.0,0.0,0.0
2024-09-12,0.0,0.0,0.0,-0.04466242107333046,0.03317664399356857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10117091226000281,0.0,0.11265668933976469,0.0,0.0,0.0
2024-09-13,0.0,0.0,-0.1456314739940928,-0.029368526005907142,0.13079911804539823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04420088195460168,0.0,0.0,0.0
2024-09-16,0.0,0.0,-0.10348318630573991,-0.08818348036092676,0.18385761309497559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007809053571691072,0.0,0.0,0.0
2024-09-17,0.0,0.0,-0.12409358243943498,-0.04257308422723164,0.1546852490702911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011981417596375528,0.0,0.0,0.0
2024-09-18,0.0,0.0,-0.08403800320715947,-0.07429533012617387,0.14226913947693057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01606419385640278,0.0,0.0,0.0
2024-09-19,0.0,0.0,-0.11343316388502032,-0.011566836114979677,0.043475546970439566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08152445302956045,0.0,0.0,0.0
2024-09-20,0.0,0.0,0.0,-0.027660783993894832,0.13808794495028606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22233921600610518,0.0,0.0,0.0,0.11191205504971391,0.0,0.0,0.0
2024-09-23,0.0,0.0,0.0,0.0,0.2791666666666667,0.0,0.0,-0.22435146846692416,0.0,0.0,0.0,0.0,-0.05481519819974252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-24,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,-0.10677609246967137,0.0,0.0,0.0,0.0,-0.19322390753032867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-25,0.0,0.0,0.0,-0.1931955239318364,0.3416666666666667,0.0,0.0,-0.14847114273483034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,0.0,0.0,0.0,-0.0715056439610513,0.3416666666666667,0.0,0.0,-0.2701610227056154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-27,0.0,0.0,0.0,-0.06908814788274764,0.3583333333333333,0.0,0.0,-0.28924518545058564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-30,0.0,0.0,0.0,-0.09552039993822661,0.20833333333333337,0.0,0.0,-0.11281293339510678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01,0.0,0.0,0.0,-0.10560460927836658,0.21666666666666667,0.0,0.0,-0.11106205738830008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02,0.0,0.0,0.0,-0.048106762121654045,0.0,0.0,0.0,-0.05189323787834592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03,0.0,0.0,0.0,-0.01819599728482896,0.0,-0.09847066938183774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04,0.0,0.0,0.0,0.0,0.0,-0.051751345761994555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07499999999999996,-0.023248654238005394,0.0,0.0,0.0,0.0
2024-10-07,0.0,0.0,0.0,0.0,0.0,-0.02844736403852558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041239682985846356,-0.08821930262814112,0.0,0.07542698368082035,0.0,0.0
2024-10-08,0.0,0.0,0.0,0.0,0.0,-0.03213610687007047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694106777201874,-0.00953055979659627,0.0,0.024725598894648003,0.0,0.0
2024-10-09,0.0,0.0,0.0,0.0,0.0,-0.022270012338747664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005082878601526667,-0.03606332099458569,0.0,0.05325045473180669,0.0,0.0
2024-10-10,0.0,0.0,0.0,0.0,0.0,-0.021540538324095783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06434638337585596,-0.053459461675904166,0.0,0.01065361662414398,0.0,0.0
2024-10-11,0.0,0.0,0.0,0.0,0.0,-0.04400867691322404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04400190945087211,-0.03099132308677591,0.0,0.030998090549127846,0.0,0.0
2024-10-14,0.0,0.0,0.0,0.0,0.0,-0.10514309345646586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08451461829471958,0.032152048371947115,-0.011523573210200824,0.0,0.0,0.0,0.0
2024-10-15,0.0,0.0,0.0,0.0,0.0,-0.0988387187021719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027818789755864767,0.11384787691080185,-0.042827947964494704,0.0,0.0,0.0,0.0
2024-10-16,0.0,0.06686929180071742,0.0,0.0,0.0,-0.0801997992237603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041464041532615986,0.0,-0.028133534109573078,0.0,0.0,0.0,0.0
2024-10-17,0.0,0.06573362444114104,0.0,0.0,0.0,-0.11364207778480474,0.0,-0.04469125554852858,0.0,0.0,0.0,0.0,0.0,0.0,0.09259970889219228,0.0,0.0,0.0,0.0,0.0
2024-10-18,0.0,0.10349735657629236,0.0,0.0,0.0,-0.12185793955064449,0.0,-0.06980872711602217,0.0,0.0,0.0,0.0,0.0,0.0,0.08816931009037429,0.0,0.0,0.0,0.0,0.0
2024-10-21,0.0,0.05993404050162747,0.0,0.0,0.0,-0.11932311162044808,0.0,0.0,0.0,0.0,0.0,-0.1390102217128852,0.0,0.0,0.19839929283170582,0.0,0.0,0.0,0.0,0.0
2024-10-22,0.0,0.0,0.0,0.0,0.0,-0.2093151684772657,0.0,0.0,0.1892088778648051,0.0,0.0,-0.024018164856067684,0.0,0.0,0.04412445546852834,0.0,0.0,0.0,0.0,0.0
2024-10-23,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.01333289174393488,0.0,0.0,0.0,0.0,0.0,0.23666710825606513,0.0,0.0,0.0,0.0,0.0
2024-10-24,0.0,0.0,0.0,0.0,0.0,-0.10107500893219071,-0.08225832440114263,0.0,0.0,0.0,0.0,0.12721485218482695,0.0,0.0,0.05611848114850639,0.0,0.0,0.0,0.0,0.0
2024-10-25,0.0,0.0,0.0,0.0,0.0,0.0,-0.046730349568101445,0.0,0.0,-0.16576965043189856,0.0,0.06362074659946833,0.0,0.0,0.0,0.0,0.1488792534005317,0.0,0.0,0.0
2024-10-28,0.0,0.0,0.0,0.0,0.0,0.0,-0.10861031621158321,0.0,0.0,-0.033056350455083386,0.0,0.11625850078949541,0.0,0.0,0.0,0.0,0.025408165877171186,0.0,0.0,0.0
2024-10-29,0.0,0.0,0.0,0.0,0.0,0.0,-0.12251101032173059,0.0,0.0,-0.03582232301160274,0.0,0.1261007292401417,0.0,0.0,0.0,0.0,0.032232604093191626,0.0,0.0,0.0
2024-10-30,0.0,0.0,0.0,0.0,0.0,0.0,-0.05535615137509132,0.0,0.0,-0.1363105152915753,0.0,0.0774508373710415,0.0,0.0,0.0,0.0,0.11421582929562514,0.0,0.0,0.0
2024-10-31,0.0,0.0,0.0,0.0,0.0,0.0,-0.031231490025788632,0.0,0.0,0.0,0.0,0.12604667933906688,0.0,0.0,0.0,0.0,0.015619987327599729,0.0,-0.11043517664087797,0.0
2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,-0.017097013646729883,0.0,0.0,0.0,0.0,0.002080226738378317,0.0,0.0,0.0,0.0,0.039586439928288426,0.0,-0.024569653019936858,0.0
2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,-0.03540813738386577,0.0,0.0,0.056593805204505514,0.0,0.0,0.0,0.0,0.0,0.0,0.010072861462161136,0.0,-0.03125852928280087,0.0
2024-11-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.03653356872273247,0.0,0.0,0.04967601079767831,0.0,0.0,0.0,0.0,0.0,0.0,0.016990655868988343,0.0,-0.03013309794393419,0.0
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.06000963321297908,0.0,0.05436480155843342,0.09146853177489984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08582370012035417
2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.203449229954868,0.0,0.0,0.12997691552345272,0.31335641780988055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23988410337846527
2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.40444444444444444,0.0,0.0,0.0,0.20386074223656797,0.0,0.0,0.0,0.0,0.0,0.0,0.2005837022078765,0.0,0.0
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46818992987584984,0.0,0.0,0.0,0.0,0.0,0.0,0.03181007012415014,0.0,0.0
2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2538392406753682,0.0,0.0,0.0,0.0,0.0,0.0,0.24616075932463177,0.0,0.0
2024-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015263373861373179,0.0,0.0,0.0,0.0,0.0,0.0,0.4984736626138627,0.0,0.0
2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16314272628485904,0.0,0.0,0.0,0.0,0.0,0.0,0.3368572737151409,0.0,0.0
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3163229417444391,0.0,0.0,0.0,0.0,0.0,0.0,0.1836770582555609,0.0,0.0
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10941085371720365,0.0,0.0,0.0,0.0,0.0,0.0,0.3905891462827964,0.0,0.0
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2370589950252613,0.0,0.0,0.0,0.0,0.0,0.0,0.2629410049747387,0.0,0.0
2024-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25471888435117773,0.0,0.0,0.0,0.0,0.0,0.0,0.22861444898215558,0.0,0.0
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31849491945167624,0.0,0.0,0.0,0.0,0.0,0.0,0.0815050805483238,0.0,0.0
2024-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.410066063877805,0.0,0.0,0.0,0.0,0.0,0.0,0.009933936122194995,0.0,0.0
2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33833333333333326,0.0,0.0
2024-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
2024-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
2024-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05807614541719259,0.0,0.0,-0.4419238545828074,0.0,0.0,0.0,0.0,0.5,0.0,0.0
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28832529977465393,0.0,0.0,-0.14723025578090157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-05,0.0,-0.45456202579527905,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.045437974204720975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-06,0.0,-0.1744393349311686,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.32556066506883147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-09,0.0,-0.3430691410012294,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.15693085899877063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-10,0.0,-0.4813665360309509,0.050594608897811026,0.0,0.44940539110218897,0.0,0.0,0.0,0.0,-0.018633463969049083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-11,0.0,0.0,0.23703317136994176,0.0,0.2629668286300582,0.0,0.0,0.0,-0.4333646320611572,-0.06663536793884278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-12,0.0,0.0,0.03307197205253441,0.0,0.0,0.0,0.0,0.0,-0.19925995994234885,-0.20518448450209562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37137247239191,0.0
2024-12-13,0.0,0.0,0.08569381854132356,0.0,0.0,0.0,0.0,0.0,-0.4122222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3265284036808987,0.0
2024-12-16,0.0,0.0,0.1598673572806977,0.0,0.0,0.0,0.0,0.0,-0.27611111111111114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11624375383041345,0.0
2024-12-17,0.0,0.0,0.1482095973423252,0.0,0.0,0.0,0.0,0.0,-0.32666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1784570693243415,0.0
2024-12-18,0.0,0.0,0.16768144018815928,0.0,0.0,0.0,0.0,0.0,-0.42777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2600963375896184,0.0
2024-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-20,0.0,0.0,0.005551466400781153,0.0,0.0,0.0,0.0,0.0,-0.008333333333333304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002781866932552151,0.0
2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0
2024-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3422222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3422222222222222,0.0
2024-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3966666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3966666666666666,0.0
2024-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2644444444444444,0.0
2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-07,0.0,0.0,0.0,-0.09333333333333327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-08,0.0,0.0,0.0,-0.06999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-13,0.0,0.0,0.0,-0.09333333333333327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-14,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-15,0.0,0.0,0.0,-0.015555555555555545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-16,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-17,0.0,0.0,0.0,-0.0006749507405809209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007102827037196852,0.007777777777777772,0.0,0.0,0.0,0.0,0.0
2025-01-21,0.0,0.0,0.0,-0.02384874325941643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007262367851694657,0.03111111111111109,0.0,0.0,0.0,0.0,0.0
2025-01-22,0.0,0.0,0.0,-0.04318963975062465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011254804693819764,0.054444444444444406,0.0,0.0,0.0,0.0,0.0
2025-01-23,0.0,0.0,-0.038326326801332834,0.0,0.0,0.0,0.056372764891858315,0.0,0.0,0.0,0.0,0.0,0.0,-0.03167367319866712,0.013627235108141632,0.0,0.0,0.0,0.0,0.0
2025-01-24,0.0,0.0,-0.010135215701967517,0.0,0.0,0.0,0.01854965999614956,-0.06764256207581032,0.0,0.0,0.0,0.0,0.0,0.0,0.05922811778162827,0.0,0.0,0.0,0.0,0.0
2025-01-27,0.0,0.0,-0.0006710190338400373,0.0,0.0,0.0,0.04748476070645289,-0.0771067587439378,0.0,0.0,0.0,0.0,0.0,0.0,0.030293017071324948,0.0,0.0,0.0,0.0,0.0
2025-01-28,0.0,0.0,-0.004135002743584391,0.0,0.0,0.0,0.050815748403529766,-0.12030944170086007,0.0,0.0,0.0,0.0,0.0,0.0,0.07362869604091471,0.0,0.0,0.0,0.0,0.0
2025-01-29,0.0,0.0,-0.011174460905588164,0.0,0.0,0.0,0.025885958962887198,-0.09771442798330075,0.0,0.0,0.0,0.0,0.0,0.0,0.08300292992600172,0.0,0.0,0.0,0.0,0.0
2025-01-30,0.0,0.0,-0.03397027286354935,0.0,0.0,0.0,0.035185794186878235,0.0,0.0,0.0,0.0,-0.11769639380311726,0.0,0.0,0.11648087247978837,0.0,0.0,0.0,0.0,0.0
2025-01-31,0.0,0.0,-0.13685836851047017,0.0,0.0,0.0,0.01330616891477668,0.0,0.0,0.0,0.0,-0.010919409267307592,0.0,0.0,0.1344716088630011,0.0,0.0,0.0,0.0,0.0
2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.01606670756454715,0.0,0.0,0.0,-0.13867903614758517,-0.0168765194079704,0.0,0.0,0.1394888479910084,0.0,0.0,0.0,0.0,0.0
2025-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.10915142981543235,0.0,0.0,0.0,-0.20606812294403098,-0.011709654833746806,0.0,0.0,0.10862634796234544,0.0,0.0,0.0,0.0,0.0
2025-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.03602674960912773,0.0,0.0,0.0,-0.06623466331098406,0.0,0.0,0.0,0.1584176948353167,-0.12820978113346038,0.0,0.0,0.0,0.0
2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.12446582594427043,0.0,0.0,0.0,-0.09617276984099907,0.0,0.0,0.0,0.17108972961128513,-0.19938278571455648,0.0,0.0,0.0,0.0
2025-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.009467903105117404,0.0,0.0,0.0,-0.19500687766533534,0.0,0.0,0.0,0.32886543022821585,-0.1433264556679979,0.0,0.0,0.0,0.0
2025-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21961823898829239,0.0,0.0,0.0,0.0,-0.06815953878948537,0.0,0.0,0.0,0.0
2025-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10856036885993146,0.0,0.0,0.0,0.0,-0.13255074225117963,0.0,0.0,0.0,0.0
2025-02-12,0.14777777777777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09766627822128068,0.0,0.0,0.0,0.0,-0.05011149955649711,0.0,0.0,0.0,0.0
2025-02-13,0.27222222222222214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08925513765249288,0.0,0.0,0.0,0.0,-0.18296708456972927,0.0,0.0,0.0,0.0
2025-02-14,0.29555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14190306138532746,0.0,0.0,0.0,0.0,-0.15365249417022808,0.0,0.0,0.0,0.0
2025-02-18,0.021421150509470088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02648369437835025,0.0,0.0,0.0,0.0,-0.28462741673276076,0.0,0.0,0.0,0.28968996060164093
2025-02-19,0.17415702428174215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19621148418461024,0.0,0.0,0.0,0.0,-0.04489962692650087,0.0,0.0,0.0,0.06695408682936899
2025-02-20,0.06807750764594976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11637715955595626,-0.08973395155515483,0.0,0.0,0.0,0.1380336034651613
2025-02-21,0.05195949919976848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09119522877172342,0.0,-0.07213810456160992,0.11137383413356486,0.0,0.0
2025-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06446189623119612,0.0,-0.12720477043547052,0.19166666666666665,0.0,0.0
2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06576775779901797,0.0,-0.08423224220098195,0.1499999999999999,0.0,0.0
2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06726880075698763,0.0,-0.03273119924301234,0.09999999999999998,0.0,0.0
2025-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.059948835728811795,0.0,-0.07338449760452152,0.1333333333333333,0.0,0.0
2025-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.040630160137891454,0.0,-0.0010365065287752835,0.04166666666666674,0.0,0.0
2025-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030129730898623783,0.0,-0.05320360243470958,0.08333333333333337,0.0,0.0
2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013526272367027888,0.0,-0.011473727632972134,0.025000000000000022,0.0,0.0
2025-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007193410432449637,0.0,-0.00947325623421708,0.01666666666666672,0.0,0.0
2025-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004281067362279162,0.0,-0.04571893263772089,0.050000000000000044,0.0,0.0
2025-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006499275634005638,-0.0018340576993276661,0.0014181690211927834,0.0,0.006915164312140521
2025-03-10,0.0,0.0,0.0,0.0,-0.02037935501772395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012953978315609375,0.0,0.008581915087464078,0.0,0.024751418245869246
2025-03-11,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2025-03-12,-0.001084971907112592,0.0,0.0,0.005593639400567043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015581694759554126,0.0,0.0,0.0,0.011073027266099674
